Id,x,y,SLOPE_PERCENT,DS_AVGSLOPE,US_MAXSLOPE,TOTLENGTH_UCA,DRAINAGE_DENS,MEAN_MRVBF,UC_CV_PPT,UCWARMQT_PPT,CV_TEMP,MAXWARMP_TEMP,DS_MINCOLDP_TEMP,UC_SOLDEPTH,NONATVEG,UC_ROAD_DENS,TRECOV,DS_AVGRIPTRECOV,UC_RIP_TRECOV,UC_TWI,RIV,Gadbis
71884,1,1,4.7972,0.0975,6.9,0.0583,0.5457,0.3526,21,158.2247,1.5197,27.309,2.6438,0.9,0.7903,0.6789,0.1873,0.3849,0,9.3381,1,0
71885,1,1,3.1633,0.117,38.9629,79.7686,2.0397,0.5149,28.273,197.0454,1.528,26.7334,2.646,0.9,0.327,2.0905,0.6731,0.3859,0.9846,9.1785,1,0
71886,1,1,6.7207,0.1348,28.4206,9.8498,2.4966,0.6758,26.8021,196.64,1.53,26.8778,2.6466,0.9,0,1.5677,1,0.3883,0.8998,8.9216,1,0
71891,1,1,3.1439,0.1041,16.069,5.2957,1.9168,0.9214,24.9227,176.2589,1.5212,26.9843,2.6443,0.9,0.7349,1.3113,0.2651,0.3801,0.8673,8.7755,1,0
71892,1,1,0,0.0996,16.069,0.1273,0.74,0.3234,23.9302,170.0674,1.5247,26.736,2.6441,0.9,0.0512,1.0131,0.9488,0.3807,0.7419,9.5848,1,0
71893,1,1,6.731,0.1441,22.476,8.8445,2.3966,0,26.8914,198.1811,0,0,2.6429,0.9,0,1.3839,0,0.3877,0.9414,8.8669,1,0
71894,1,1,0.5429,0.0826,54.8854,2.7879,2.4472,2.2231,20.5365,156.8743,1.5158,27.4705,2.6412,0.9,0.885,1.3334,0.0524,0.3865,0.016,10.2721,1,0
71898,1,1,0.8478,0.1183,14.7351,13.9337,2.0498,0.3451,20.4679,172.4647,1.5119,26.3291,2.6789,0.9,0.4661,1.841,0.5134,0.4054,0.4954,8.8995,1,0
71899,1,1,7.0311,0.1355,8.5164,0.3997,1.2649,0.1494,20.6392,173.643,1.5138,26.3358,2.6641,0.9,0.8114,0.3066,0.1797,0.3992,0.0978,8.9315,1,0
71905,1,1,6.9,0.1005,6.9,0.2583,2.0116,0.2656,21.2243,161.2399,1.5196,27.1573,2.6437,0.9,0.5701,2.7174,0.3302,0.3849,0,9.0525,1,0
71909,1,1,6.8831,0.1007,6.8831,0.5301,2.534,0.3272,20.2409,159.2467,1.51,27.1868,2.6431,0.9,0.0115,5.7673,0.9885,0.3886,0.9927,9.0337,1,0
71912,1,1,4.5771,0.1096,4.6613,0.5625,2.5024,0.3675,22.121,163.6886,1.52,27.06,2.6421,0.9,0.8488,0,0.1513,0.3755,0,9.1511,1,0
71913,1,1,0,0.0998,40.5577,5.4796,1.8195,1.667,24.801,175.5354,1.52,27.2307,2.6439,0.9,0.7656,1.3287,0.2343,0.3802,0.8395,8.912,1,0
71914,1,1,0.4616,0.0999,40.5577,384.211,1.9326,1.213,26.9519,221.0644,1.5216,27.0751,2.6433,1.0035,0.505,1.8394,0.495,0.3801,0.9721,9.2576,1,0
71915,1,1,6.5577,0.1429,28.4206,4.8963,1.7509,0.1088,28.4037,205.7857,1.53,25.9199,2.6459,0.9,0.0116,0.7228,0.9884,0.3891,0.9999,8.7769,1,0
71920,1,1,2.2623,0.1096,38.9629,80.8226,2.0315,1.0629,28.2085,196.5578,1.5269,26.7179,2.6457,0.9,0.1795,2.1129,0.8205,0.3841,0.9819,9.1982,1,0
71921,1,1,1.7589,0.1193,38.9629,76.9334,2.0353,0.5713,28.3692,197.712,1.5294,26.8095,2.6462,0.9,0.2669,2.1208,0.7332,0.3865,0.9841,9.191,1,0
71926,1,1,3.9245,0.0907,6.9,0.4892,1.8701,0.9373,21.0627,159.5994,1.512,27.3667,2.643,0.9,1,1.6109,0,0.3854,0,9.2773,1,0
71931,1,1,1.7024,0.1065,38.9629,81.2947,2.0324,0.6654,28.1916,196.4497,1.5289,26.6507,2.6456,0.9,0.0336,2.1015,0.9664,0.3832,0.9819,9.1986,1,0
71932,1,1,10.1344,0.157,28.4206,3.9945,1.8483,0.0474,28.9108,211.5123,1.53,25.1494,2.6449,0.9,0,0.7579,1,0.39,1,8.7563,1,0
71945,1,1,2.2611,0.1127,38.9629,80.4587,2.0308,0.6199,28.2255,196.6826,1.5224,26.8158,2.6459,0.9,0.5284,2.0976,0.4715,0.385,0.9828,9.1933,1,0
71950,1,1,0.3084,0.1173,14.7351,14.8321,2.0743,0.7452,20.4098,172.2594,1.51,26.4962,2.6786,0.9,0.5577,1.7502,0.4422,0.4053,0.4791,8.9407,1,0
71953,1,1,0,0.0998,40.5577,378.0486,1.934,2.3828,26.9917,221.8587,1.52,27.1094,2.6438,1.0053,0.5,1.8493,0.5,0.3805,0.9741,9.2561,1,0
71954,1,1,1.8143,0.0851,6.9,1.387,2.5684,1.7538,20.9015,159.2481,1.5107,27.462,2.6422,0.9,0.9308,1.4043,0.0377,0.386,0.0221,9.672,1,0
71955,1,1,12.3522,0.1602,28.4206,0.0707,0.5912,0.0287,26.9866,186.398,1.53,25.9435,2.6454,0.9,0,2.235,1,0.39,1,8.6425,1,0
71969,1,1,13.2264,0.1821,19.7935,2.3597,2.4217,0.0973,30.0468,211.1338,1.5356,24.9152,2.6288,0.9,0,1.5757,1,0.4042,1,9.1697,1,0
71971,1,1,3.8119,0.1175,14.8105,4.0181,1.9362,0.3776,29.0021,183.3863,1.54,26.3849,2.6365,0.9,0,1.1423,1,0.3999,1,9.0069,1,0
71978,1,1,4.0559,0.1125,4.0559,0.3087,2.069,0.3798,20.9946,168.6568,1.5138,26.6858,2.6378,0.9,0,3.9313,1,0.3817,1,8.9071,1,0
71979,1,1,0,0.1041,38.9629,0.099,0.7215,0.9439,23.6356,164.4111,1.5202,27.1125,2.6459,0.9,0.8892,0.2994,0.1108,0.3829,0.7273,11.8458,1,0
71989,1,1,16.2718,0.2033,16.2718,0.2749,1.6719,0.3073,30.5207,216.1046,1.53,24.0895,2.6271,0.9,0,0.4463,1,0.405,1,9.1638,1,0
71999,1,1,2.9717,0.1228,14.4478,3.9285,1.8862,0.2877,20.7861,175.801,1.51,26.5252,2.6787,0.9,0.6068,0.5808,0.1456,0.4033,0.7473,8.7384,1,0
72000,1,1,2.3281,0.1219,14.4478,3.7689,2.1274,0.3076,20.6622,175.4044,1.5126,26.3423,2.6786,0.9,0.559,1.8778,0.4185,0.404,0.8072,8.885,1,0
72002,1,1,7.5963,0.1298,15.9207,0.3004,1.1397,0.1343,19.5554,173.3869,1.51,26.1258,2.6819,1.4991,0.1775,2.1511,0.8224,0.4094,0.2912,8.9294,1,0
72003,1,1,4.8374,0.1194,38.9629,0.3404,1.517,0.5777,24.4938,168.0749,1.5206,26.9075,2.6462,0.9,0.738,4.7351,0.262,0.385,0.4194,10.3811,1,0
72005,1,1,8.1948,0.1159,9.2408,0.906,2.6367,0.2599,20.5786,166.5355,1.5103,26.7738,2.638,0.9,0.44,5.1847,0.5436,0.3805,0.7512,8.8495,1,0
72006,1,1,9.9248,0.1777,19.7935,2.8232,2.0716,0.1411,30.0848,211.2894,1.531,25.4742,2.6291,0.9,0,1.0966,1,0.4042,1,9.2147,1,0
72014,1,1,0.6108,0.0845,54.8854,763.1716,2.0054,1.0263,19.9883,200.9588,1.51,27.545,2.6434,1.203,0.4242,1.8975,0.5757,0.3882,0.7918,9.2943,1,0
72016,1,1,5.9021,0.0935,6.9,0.4497,2.9744,0.3115,21.3333,162.0714,1.5151,27.118,2.6428,0.9,0.5741,1.2696,0.1641,0.3854,0.02,9.1006,1,0
72021,1,1,9.9637,0.1275,13.2136,0.517,2.1293,0.1541,21.0379,174.4119,1.5186,26.3247,2.6633,0.9,0.5634,2.481,0.379,0.3991,0.3694,8.9294,1,0
72022,1,1,3.2509,0.1182,13.2136,1.6379,1.4698,0.4014,20.8011,173.8069,1.5109,26.6267,2.6635,0.9,0.6096,1.32,0.3904,0.3997,0.5319,8.9968,1,0
72023,1,1,18.6519,0.2021,19.7935,0.508,2.0853,0.0201,29.312,205.8325,1.53,24.8138,2.6278,0.9,0,0,1,0.405,1,8.4912,1,0
72024,1,1,7.5212,0.1648,19.7935,5.436,2.2341,0.1651,30.0268,210.5048,1.5379,25.5525,2.63,0.9,0,1.2452,1,0.4034,1,9.1804,1,0
72027,1,1,13.9,0.1764,28.4206,2.9822,1.6465,0.042,29.1709,213.182,1.53,24.9186,2.6437,0.9,0,0.6575,1,0.3909,1,8.8287,1,0
72031,1,1,0.9357,0.0858,54.8854,760.616,2.0035,1.4191,19.9876,201.0582,1.51,27.5,2.6444,1.2037,0.75,1.8949,0.25,0.3887,0.792,9.2947,1,0
72032,1,1,8.9412,0.1463,28.4206,0.4604,2.959,0.1575,26.0514,178.4807,1.53,26.3344,2.6462,0.9,0.0026,4.3796,0.9974,0.3891,1,8.8594,1,0
72036,1,1,1.978,0.1032,5.7755,1.5648,2.0732,1.8504,22.0058,162,1.52,27.2901,2.643,0.9,0.9952,0.2239,0.0048,0.3772,0.0107,10.3604,1,0
72048,1,1,15.7577,0.2027,16.2718,0.6011,1.7955,0.3312,31.178,218.9104,1.53,23.8244,2.627,0.9,0,4.2904,1,0.405,1,9.5001,1,0
72058,1,1,6.2539,0.2337,11.727,1.0537,1.1344,0.3238,31.0388,219.7894,1.53,23.7582,2.638,0.9,0,4.1788,0.9999,0.3951,1,9.7213,1,0
72068,1,1,3.6104,0.1146,38.9629,0.259,1.7452,0.8276,24.0512,165.9569,1.5204,27.0272,2.6461,0.9,0.6927,6.4001,0.3073,0.3845,0.6563,10.4179,1,0
72069,1,1,3.6974,0.1119,4.0559,0.4156,1.2052,0.2149,20.7831,166.5777,1.51,26.7911,2.6379,0.9,0.087,5.1187,0.9118,0.3817,1,8.7963,1,0
72088,1,1,5.0862,0.124,14.7351,0.8218,2.4754,0.4722,19.2759,168.3133,1.51,26.4763,2.679,0.9,0.7325,0,0.2674,0.405,0.2187,9.7347,1,0
72094,1,1,0.6103,0.1005,40.5577,377.4916,1.933,1.2258,26.9961,221.9161,1.52,27.2377,2.6444,1.0054,0.7713,1.8499,0.2117,0.3811,0.9747,9.2545,1,0
72098,1,1,0.441,0.0863,54.8854,0.2947,11.5123,4.5111,20,154,1.51,27.5,2.6453,0.9,0.5,0,0.5001,0.3889,0.5079,12.1842,1,0
72102,1,1,28.4206,0.2391,28.4206,0.3046,1.5634,0.0232,30.0821,217.6283,1.53,23.9996,2.6403,0.9,0,0.945,1,0.3926,1,9.1166,1,0
72103,1,1,16.6151,0.1995,28.4206,1.4789,1.5072,0.0341,30.0216,217.5128,1.53,24.3463,2.6421,0.9,0,0.9101,1,0.3917,1,9.1158,1,0
72109,1,1,3.6149,0.1139,13.2136,2.308,1.6739,1.1477,20.8303,173.7923,1.51,26.7407,2.6631,0.9,0.4444,1.5038,0.5555,0.3992,0.5113,9.0004,1,0
72110,1,1,3.2945,0.1043,40.5577,0.3404,2.0962,0.8686,22.3399,161.8892,1.52,27.253,2.6444,0.9,0.9704,0.271,0.0295,0.3802,0.2,10.2476,1,0
72115,1,1,4.3703,0.0907,54.8854,2.0867,2.5423,0.7747,20.3056,160.385,1.51,27.4534,2.6444,0.9,0.6225,3.0734,0.3676,0.3885,0.7153,9.0062,1,0
72116,1,1,7.0024,0.1007,7.0024,0.9274,3.0709,0.222,20.3801,160.9046,1.51,27.1159,2.6452,0.9,0.2252,3.6349,0.7683,0.3889,0.7078,8.9243,1,0
72120,1,1,15.9259,0.1759,19.7935,0.2321,1.8023,0.0276,29,193.4534,1.5302,25.5491,2.63,0.9,0,0,1,0.4034,1,8.4723,1,0
72123,1,1,8.356,0.155,19.7935,6.0544,2.2026,0.0939,29.9089,208.1839,1.5372,25.8049,2.6309,0.9,0,1.1022,1,0.4026,1,9.1162,1,0
72127,1,1,4.6613,0.1098,4.6613,0.9695,2.6665,0.7941,22.0209,163.0539,1.52,27.1122,2.6421,0.9,0.7712,0,0.2266,0.3756,0.102,9.8613,1,0
72130,1,1,5.8363,0.1185,9.1945,0.13,1.1092,0.3398,19.7031,172.2355,1.51,26.2464,2.6777,0.9,0.5085,3.0396,0.4812,0.4071,0,9.4487,1,0
72131,1,1,1.2357,0.1124,9.1945,9.1339,1.8511,0.5879,20.1253,172.7677,1.51,26.4724,2.6779,1.0287,0.783,1.3852,0.2089,0.4076,0.4316,8.9924,1,0
72145,1,1,5.3421,0.1441,21.8361,7.2108,2.2741,0.1678,29.8007,206.3016,1.5357,25.9049,2.6316,0.9,0,0.9555,1,0.4018,1,9.0553,1,0
72151,1,1,1.0306,0.1018,40.5577,376.7063,1.9326,0.7136,27.0039,222.0265,1.52,27.2832,2.645,1.0056,0.528,1.8498,0.404,0.3817,0.9756,9.2538,1,0
72155,1,1,1.7887,0.1042,40.5577,82.3345,2.0389,1.0691,28.1473,196.1478,1.5203,27.0741,2.6455,0.9,0.3485,2.1038,0.6108,0.3824,0.9798,9.2143,1,0
72156,1,1,5.5206,0.1372,21.8361,9.3595,2.3626,0.1982,29.7398,205.4537,1.5392,25.9934,2.6323,0.9,0,1.078,1,0.401,1,9.0072,1,0
72172,1,1,19.5344,0.2267,28.4206,0.7846,1.403,0.1473,30.3662,219.0258,1.53,23.919,2.6403,0.9,0,1.2677,0.9999,0.3926,1,9.2975,1,0
72173,1,1,4.229,0.13,21.8361,11.0314,2.4044,0.4016,29.6388,202.3425,1.5392,26.3393,2.633,0.9,0,1.2492,1,0.4002,1,9.0242,1,0
72189,1,1,7.9732,0.1199,13.2136,0.7328,2.5552,0.1347,20.318,170.1953,1.51,26.5371,2.663,0.9,0.7768,0,0.1814,0.3983,0.1185,8.8551,1,0
72191,1,1,0.1821,0.0827,6.9,0.6249,4.6914,2.5964,20,154.8889,1.51,27.494,2.6422,0.9,0.9159,2.8112,0.084,0.3859,0,11.455,1,0
72192,1,1,4.7577,0.11,7.4537,0.6811,1.2813,0.1583,22,165.8126,1.5197,26.9427,2.6415,0.9,0.4635,1.3557,0.4236,0.3881,0.3823,8.6282,1,0
72202,1,1,12.3045,0.1555,12.3045,0.1466,0.8161,0.1252,20.9354,180.951,1.5134,25.9831,2.6828,0.9,0.3786,3.8098,0.6124,0.4022,0.2963,8.7701,1,0
72203,1,1,5.0195,0.1457,12.3045,0.9125,1.6377,0.1499,21.1665,180.5714,1.5151,26.0383,2.6828,0.9,0.4663,1.6047,0.5129,0.4025,0.5406,8.6448,1,0
72212,1,1,7.6609,0.1252,7.6609,0.2238,1.0619,0.1519,20.038,177.2808,1.51,26.0175,2.6774,0.9,0.2315,0,0.7496,0.4075,0.4524,8.5816,1,0
72213,1,1,7.5679,0.1273,14.4478,0.7584,2.6894,0.1387,20.5262,176.0397,1.514,26.1772,2.678,0.9,0.5064,0,0.4,0.4035,0.2458,8.7074,1,0
72214,1,1,1.3492,0.1189,14.4478,8.1768,1.986,0.4938,20.6492,175.0828,1.51,26.5957,2.6784,0.9,0.8387,1.2191,0.1035,0.4036,0.7487,8.8416,1,0
72215,1,1,1.0186,0.1031,40.5577,294.0904,1.9043,1.4155,26.7076,228.8325,1.52,27.2552,2.6456,1.0333,0.4477,1.7808,0.5465,0.3825,0.9748,9.2639,1,0
72223,1,1,7.2004,0.134,21.8361,0.279,1.7307,0.2758,29,176.2854,1.5349,26.4305,2.633,0.9,0,4.6631,1,0.4002,1,9.204,1,0
72231,1,1,4.5278,0.1096,4.5278,0.6936,3.0419,0.3993,22.0193,164.2982,1.52,27.06,2.6436,0.9,0.8263,0,0.1667,0.3767,0,9.443,1,0
72232,1,1,0.232,0.086,54.8854,760.2674,2.0029,2.3031,19.9876,201.0649,1.51,27.4813,2.6454,1.2038,0.8284,1.895,0.1704,0.389,0.792,9.2944,1,0
72233,1,1,10.0782,0.1503,10.0879,0.6233,1.7198,0.4272,21.6998,191.9007,1.51,25.1153,2.6809,1.5,0,2.2899,1,0.4102,1,9.4814,1,0
72234,1,1,1.3117,0.1049,40.5577,0.2273,1.9459,1.2429,23.0103,162.9623,1.52,27.1914,2.6462,0.9,0.774,7.0071,0.226,0.3826,0.4418,10.7259,1,0
72249,1,1,7.3899,0.1248,7.6609,0.139,1.1544,0.1249,19.6744,173.6512,1.51,26.205,2.6776,0.9,0.3754,0,0.5615,0.407,0.08,8.5284,1,0
72250,1,1,4.9256,0.1235,14.7351,0.8647,2.4509,0.4482,19.1463,167.9819,1.51,26.5079,2.6786,0.9,0.9478,0.3554,0.0521,0.4049,0.1053,9.5266,1,0
72252,1,1,4.2391,0.115,9.1945,0.7442,1.8531,0.5525,19.7729,174.7729,1.51,26.3966,2.6773,0.9,0.8636,1.2747,0.1363,0.4075,0.2025,8.7677,1,0
72253,1,1,1.1267,0.1108,9.1945,9.5253,1.8657,0.8751,20.1037,172.681,1.51,26.5667,2.6775,1.0244,0.8148,1.4603,0.1703,0.4076,0.4213,9.0142,1,0
72267,1,1,0.4535,0.1095,15.9207,10.2895,1.8684,0,20.0796,172.8335,0,0,2.6769,1.0153,0,1.4468,0,0.4079,0.4071,8.9962,1,0
72268,1,1,2.7611,0.1126,15.9207,5.5805,2.1683,0.8318,20.1374,177.0612,1.51,26.5696,2.6811,1.2909,0.4928,1.3823,0.5072,0.4089,0.7551,9.1315,1,0
72276,1,1,7.5668,0.1174,13.2136,0.8315,1.4377,0.1566,21.1916,175.6058,1.5161,26.2923,2.6623,0.9,0.491,0,0.4198,0.3986,0.398,8.9694,1,0
72277,1,1,1.4999,0.109,13.2136,3.4836,1.9007,0.7762,20.7121,172.7174,1.5103,26.6536,2.6626,0.9,0.6292,1.3962,0.3684,0.3986,0.4181,9.0466,1,0
72287,1,1,1.7944,0.1085,4.2467,0.2149,1.6629,0.8133,22.1146,163.3715,1.52,27.1786,2.6448,0.9,0.8824,0,0.1021,0.3784,0.2704,10.1391,1,0
72296,1,1,4.7503,0.1188,15.9207,0.4956,1.5702,0.3227,19,168.3447,1.51,26.4125,2.6815,0.9,0.9683,0.8846,0.0317,0.4084,0.0423,9.5045,1,0
72300,1,1,10.0879,0.1503,10.0879,0.428,1.1681,0.2981,21.2948,190.417,1.51,25.2305,2.681,1.5,0,2.0532,1,0.4102,1,9.4227,1,0
72302,1,1,9,0.1232,12.7578,0.4521,2.4101,0.1297,20.0917,168.9893,1.51,26.607,2.6627,0.9,0.8934,0,0.0128,0.3974,0,8.9054,1,0
72305,1,1,0.3596,0.0864,54.8854,757.6966,2.0049,0.7334,19.9874,201.2558,1.51,27.3599,2.6462,1.2051,0.6675,1.899,0.3199,0.3895,0.7938,9.2865,1,0
72306,1,1,9.499,0.0999,54.8854,0.298,1.5233,0.2123,21.3006,163.681,1.5122,27.054,2.6469,0.9,0.4642,4.0263,0.227,0.3903,0.96,8.8206,1,0
72309,1,1,3.9927,0.1245,21.8361,12.2912,2.4153,0.4,29.5759,199.4693,1.5392,26.6741,2.6334,0.9,0,1.5668,1,0.3994,1,9.0762,1,0
72315,1,1,1.7058,0.107,13.2136,4.3751,1.8052,2.4765,20.8229,173.3596,1.51,26.9,2.6622,0.9,0.6452,1.0871,0.3549,0.3986,0.4162,9.0367,1,0
72316,1,1,4.4029,0.1108,13.2136,1.3646,2.2196,0.3806,20.0768,168.6324,1.51,26.8905,2.6622,0.9,0.9384,1.2388,0.0189,0.398,0.0133,8.8488,1,0
72317,1,1,1.3835,0.1023,5.7755,5.0303,2.0698,0.9772,22.3952,166.5635,1.52,27.2561,2.643,0.9,0.8207,2.0812,0.123,0.3774,0.0874,9.8753,1,0
72318,1,1,18.8502,0.2024,19.7935,1.9503,1.9151,0.0301,30.3771,214.2439,1.53,24.8195,2.6278,0.9,0,1.4675,1,0.405,1,9.4316,1,0
72321,1,1,6.8662,0.1102,40.5577,0.4556,2.2419,0.1189,23.0433,164.75,1.52,27.1075,2.6449,0.9,0.5709,0.3048,0.3307,0.3808,0.2151,8.7306,1,0
72327,1,1,19.1556,0.2274,19.7935,0.6197,2.3835,0.4277,31.1738,219.2092,1.53,23.8514,2.6261,0.9,0,2.5038,1,0.4057,1,10.5155,1,0
72334,1,1,0.8528,0.117,14.7351,16.8722,2.0688,0.3971,20.291,171.8351,1.51,26.4685,2.6782,0.9,0.5353,1.6086,0.4648,0.4053,0.4752,9.0131,1,0
72339,1,1,3.951,0.1101,40.5577,0.1273,1.0642,0.8841,23.7057,164.6455,1.52,27.113,2.6467,0.9,0.7191,6.0495,0.281,0.3826,0.0909,10.4254,1,0
72340,1,1,1.1604,0.1046,40.5577,293.63,1.9036,0.7948,26.712,228.9121,1.52,27.2179,2.6462,1.0334,0.6228,1.7764,0.3757,0.383,0.975,9.2623,1,0
72363,1,1,17.3669,0.167,19.7935,0.8998,2.7807,0.049,29.1248,196.4203,1.5302,25.3823,2.6307,0.9,0,0,1,0.4026,1,8.5862,1,0
72371,1,1,8.141,0.1407,21.8361,0.9891,2.5732,0.2443,29,185.873,1.5315,26.2413,2.6325,0.9,0,3.635,1,0.401,1,8.8466,1,0
72379,1,1,2.499,0.1058,5.7755,1.5085,2.276,1.1423,22.1817,166.4581,1.52,27.1265,2.6436,0.9,0.9184,0.5702,0.0816,0.3769,0.0574,9.6052,1,0
72384,1,1,4.6264,0.1123,5.7755,0.5907,2.2546,0.5114,22.0977,165.8947,1.5173,27.0031,2.6441,0.9,0.684,0.5694,0.2823,0.3765,0.1215,9.7001,1,0
72385,1,1,21.9686,0.1877,28.4206,0.964,3.0583,0.013,27.5977,203.0596,1.53,25.0695,2.6438,0.9,0,1.4189,1,0.3909,1,8.3704,1,0
72387,1,1,14.4062,0.2212,19.7935,0.6332,1.4643,0.0898,30.6309,217.4607,1.53,24.5961,2.6265,0.9,0,1.9507,1,0.4057,1,9.2913,1,0
72398,1,1,5.4895,0.1424,22.476,0.9487,3.7767,0.4452,25.5159,174.3981,1.5205,26.5855,2.6466,0.9,0.2627,4.2901,0.7373,0.3882,0.3268,9.6821,1,0
72400,1,1,6.9377,0.1059,18.9541,0.1551,0.984,0.0465,21.9848,167.0431,1.5158,26.8853,2.6497,0.9,0.3756,4.188,0.5787,0.3921,0.4064,8.3892,1,0
72401,1,1,8.8277,0.1229,12.7578,0.6642,1.9377,0.1752,20.0875,169.6779,1.51,26.7825,2.6628,0.9,0.9301,1.7299,0,0.3974,0,8.7129,1,0
72403,1,1,8.1695,0.1554,22.476,2.7984,2.1388,0.192,27.3002,198.9578,1.53,26.158,2.6426,0.9,0.0464,1.3815,0.9536,0.3884,0.9372,8.7767,1,0
72412,1,1,0,0.0862,54.8854,757.0252,2.005,0.1277,19.9865,201.2936,1.51,27.321,2.6471,1.2054,0.1714,1.8971,0.5904,0.3904,0.7938,9.2865,1,0
72415,1,1,19.7935,0.247,19.7935,0.2266,1.9667,0.3437,31.0278,219.5243,1.53,23.8635,2.6247,0.9,0,2.0867,1,0.4065,1,9.9304,1,0
72416,1,1,1.508,0.088,54.8854,1.887,1.4334,1.7665,20.0623,158.1067,1.51,27.4279,2.6463,0.9,0.9153,1.0458,0.0696,0.3888,0.2849,11.0509,1,0
72418,1,1,15.9478,0.1986,28.4206,0.8053,1.8762,0.0378,28.4753,211.0764,1.53,24.5788,2.6423,0.9,0,0.6939,1,0.3917,1,8.5666,1,0
72419,1,1,20.6185,0.1843,20.6185,0.0624,0.4012,0.0299,27.4447,207.437,1.53,24.8679,2.6414,0.9,0,1.7592,1,0.3893,1,8.4658,1,0
72420,1,1,0.8373,0.1057,40.5577,293.0116,1.9045,1.3375,26.7209,229.0804,1.52,27.1829,2.6468,1.0338,0.7645,1.7708,0.2355,0.3833,0.9756,9.2604,1,0
72422,1,1,6.1376,0.0967,7.7101,0.3383,1.6264,0.1892,20.3288,161.9654,1.51,27.106,2.6471,0.9,0.3885,1.3651,0.6039,0.3883,0.0588,9.1006,1,0
72426,1,1,7.1083,0.1249,14.4478,1.4592,2.4834,0.1836,20.6991,177.4867,1.5131,26.1195,2.6775,0.9,0.3914,1.0318,0.5236,0.4044,0.5805,8.6894,1,0
72427,1,1,1.4598,0.1173,14.4478,9.3849,2.0223,0.6709,20.5721,174.6895,1.51,26.6608,2.6779,0.9,0.9553,1.3019,0.0381,0.4037,0.6736,8.8776,1,0
72444,1,1,8.2332,0.1299,15.1955,0.279,1.4381,0.1148,19.9608,176.5443,1.51,25.9911,2.6814,1.4146,0.099,0,0.901,0.4088,1,8.7369,1,0
72445,1,1,1.3365,0.1161,14.7351,18.5244,2.0523,0.4761,20.1892,171.5592,1.51,26.4138,2.6778,0.9,0.342,1.4734,0.639,0.405,0.4642,9.0757,1,0
72449,1,1,3.8321,0.1211,14.7351,1.1694,1.6649,0.5398,19.0831,168.4413,1.51,26.5224,2.6783,0.9,0.8969,0.0175,0.1009,0.4047,0.2099,9.7421,1,0
72452,1,1,12.7578,0.1405,12.7578,0.139,1.0692,0.1057,20.2308,172.0031,1.51,26.4726,2.6632,0.9,0.9692,0.7758,0.0215,0.3969,0,8.7361,1,0
72453,1,1,7.8468,0.1501,7.8468,0.1556,1.2505,0.1178,20.9357,179.3248,1.51,26.0936,2.6829,0.9,0.2797,3.7823,0.7203,0.4022,0.3077,8.5176,1,0
72454,1,1,3.805,0.111,40.5577,3.7301,2.1112,0.6942,24.9126,174.5821,1.52,27.0832,2.6473,0.9,0.5188,2.0737,0.4812,0.3833,0.7018,8.9706,1,0
72465,1,1,2.1643,0.1172,14.7351,1.6172,2.9023,0.6343,19.1113,168.229,1.51,26.3941,2.6778,0.9,0.7059,0,0.2941,0.4042,0.2644,9.3962,1,0
72468,1,1,3.2993,0.0909,54.8854,19.7832,2.0749,0.2842,22.9449,185.7914,1.51,27.2157,2.6479,0.9,0.3644,2.5809,0.6314,0.391,0.9245,8.7951,1,0
72469,1,1,1.6615,0.0961,18.9541,19.1401,2.0851,0.4718,23.023,186.7438,1.51,27.0975,2.6492,0.9,0.536,2.6156,0.4496,0.3921,0.9337,8.7603,1,0
72470,1,1,2.1807,0.0939,18.9541,19.3067,2.0711,1.1575,22.9915,186.3431,1.51,27.0714,2.6485,0.9,0.2857,2.6266,0.7143,0.3915,0.9299,8.7806,1,0
72480,1,1,7.5725,0.1172,8.6716,0.1466,1.2379,0.0635,21.3007,177.9595,1.51,26.2247,2.6601,0.9,0.1318,0.1633,0.8277,0.3975,0.4,8.547,1,0
72481,1,1,8.6716,0.1188,8.6716,0.4363,1.6884,0.0832,21.2554,177.0697,1.5129,26.2593,2.6601,0.9,0.4071,2.845,0.5928,0.3976,0.4696,8.5234,1,0
72488,1,1,3.6544,0.1398,12.3045,0.4754,1.7737,0.7197,20.809,178.5925,1.51,26.3714,2.6829,0.9,0.8036,5.4673,0.1964,0.4024,0.238,8.6761,1,0
72489,1,1,3.1921,0.1392,12.3045,1.6205,1.6077,0.3222,20.8718,178.7627,1.51,26.3504,2.6828,0.9,0.7419,2.3651,0.2581,0.4024,0.4497,8.8024,1,0
72490,1,1,7.5269,0.1497,7.8468,0.2149,1.7727,0.1007,20.8284,178.8284,1.51,26.1248,2.683,0.9,0.4554,7.0482,0.5346,0.402,0.1081,8.6402,1,0
72499,1,1,9.6904,0.1534,11.2828,0.2307,1.5099,0.173,29,186.199,1.53,25.9424,2.6319,0.9,0,4.3567,1,0.4018,1,8.5747,1,0
72504,1,1,10.3123,0.1369,15.1955,1.9887,1.6997,0.0849,21.2434,189.534,1.51,25.4481,2.6813,1.5,0,1.3523,1,0.4094,1,9.0695,1,0
72505,1,1,2.271,0.1055,5.7755,2.4893,1.8967,1.245,22.64,168.4575,1.5137,27.1745,2.6437,0.9,0.7174,2.8489,0.2608,0.3771,0.0821,9.8101,1,0
